year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
2015,40720,0,0,0,2015_40720
2017,40730,0,0,0,2017_40730
2013,40760,0,0,0,2013_40760
2014,40760,0,0,1,2014_40760
2015,40760,0,0,0,2015_40760
2016,40760,0,0,1,2016_40760
2017,40830,0,0,0,2017_40830
2015,40850,0,0,1,2015_40850
2013,40920,0,0,1,2013_40920
2014,40920,0,0,0,2014_40920
2015,40920,0,0,1,2015_40920
2016,40920,0,0,0,2016_40920
2017,40920,1,1,1,2017_40920
2013,42520,0,0,1,2013_42520
2015,42870,0,0,0,2015_42870
2016,42870,0,0,0,2016_42870
2017,42870,0,0,0,2017_42870
2013,43450,0,0,1,2013_43450
2014,43450,0,0,0,2014_43450
2015,43450,0,0,0,2015_43450
2016,43450,0,0,0,2016_43450
2017,43450,0,0,1,2017_43450
2016,43570,0,0,0,2016_43570
2017,43570,0,0,1,2017_43570
2013,44680,0,0,0,2013_44680
2014,44680,0,0,1,2014_44680
2015,44680,0,1,1,2015_44680
2016,44680,1,1,1,2016_44680
2017,44680,0,0,0,2017_44680
2013,45300,0,0,0,2013_45300
2014,45300,0,0,0,2014_45300
2015,45300,0,0,0,2015_45300
2016,45300,0,0,0,2016_45300
2017,45300,0,0,0,2017_45300
2015,54040,0,1,1,2015_54040
2016,54040,0,1,1,2016_54040
2017,54040,0,0,1,2017_54040
2017,54780,0,1,1,2017_54780
2013,60100,0,0,0,2013_60100
2014,60100,0,0,0,2014_60100
2015,60100,0,0,0,2015_60100
2016,60100,0,0,1,2016_60100
2017,60100,0,1,1,2017_60100
2013,60180,0,1,1,2013_60180
2014,60180,0,0,0,2014_60180
2015,60180,0,0,0,2015_60180
2016,60180,0,0,0,2016_60180
2017,60180,0,0,1,2017_60180
2013,60400,1,1,1,2013_60400
2017,60400,0,0,0,2017_60400
2013,60510,0,0,0,2013_60510
2014,60510,0,0,1,2014_60510
2015,60510,0,0,1,2015_60510
2016,60510,0,0,1,2016_60510
2017,60510,1,1,1,2017_60510
2013,60520,0,0,1,2013_60520
2014,60520,1,1,1,2014_60520
2015,60520,0,0,0,2015_60520
2016,60520,0,0,0,2016_60520
2017,60520,1,1,1,2017_60520
2013,60530,1,1,1,2013_60530
2014,60530,0,1,1,2014_60530
2015,60530,0,0,1,2015_60530
2016,60530,0,0,0,2016_60530
2017,60530,0,0,1,2017_60530
2013,60620,0,0,0,2013_60620
2014,60620,0,0,1,2014_60620
2015,60620,0,0,0,2015_60620
2016,60620,0,0,0,2016_60620
2017,60620,0,0,1,2017_60620
2013,60660,0,0,1,2013_60660
2014,60660,0,0,0,2014_60660
2013,60760,0,0,0,2013_60760
2014,60760,0,0,0,2014_60760
2015,60760,0,0,0,2015_60760
2016,60760,1,1,1,2016_60760
2017,60760,0,0,0,2017_60760
2013,60820,0,0,0,2013_60820
2014,60820,0,1,1,2014_60820
2015,60820,0,0,1,2015_60820
2013,60880,1,1,1,2013_60880
2014,60880,0,0,0,2014_60880
2016,60880,0,0,1,2016_60880
2013,60960,1,1,1,2013_60960
2014,60960,0,0,0,2014_60960
2015,60960,0,0,0,2015_60960
2016,60960,0,0,0,2016_60960
2017,60960,0,0,0,2017_60960
2013,60980,0,0,1,2013_60980
2014,60980,0,0,0,2014_60980
2015,60980,0,0,0,2015_60980
2016,60980,0,0,0,2016_60980
2017,60980,0,0,1,2017_60980
2013,61080,0,1,1,2013_61080
2014,61080,0,1,1,2014_61080
2015,61080,0,0,1,2015_61080
2016,61080,0,0,0,2016_61080
2017,61080,0,0,0,2017_61080
2014,61100,0,1,1,2014_61100
2015,61100,0,1,1,2015_61100
2016,61100,0,1,1,2016_61100
2017,61100,1,1,1,2017_61100
2013,61120,1,1,1,2013_61120
2014,61120,1,1,1,2014_61120
2015,61120,0,0,0,2015_61120
2016,61120,0,0,0,2016_61120
2017,61120,0,0,0,2017_61120
2013,61180,0,1,1,2013_61180
2014,61180,0,0,1,2014_61180
2015,61180,0,0,0,2015_61180
2016,61180,0,0,0,2016_61180
2017,61180,0,0,0,2017_61180
2013,62260,0,0,1,2013_62260
2014,62260,0,0,0,2014_62260
2015,62260,0,0,0,2015_62260
2016,62260,0,0,0,2016_62260
2017,62260,0,0,1,2017_62260
2013,62340,0,0,0,2013_62340
2014,62340,0,0,0,2014_62340
2015,62340,0,0,0,2015_62340
2013,62390,0,0,0,2013_62390
2014,62390,0,0,0,2014_62390
2015,62390,0,0,0,2015_62390
2016,62390,0,0,0,2016_62390
2017,62390,0,0,1,2017_62390
2016,62550,0,0,1,2016_62550
2013,62560,0,0,0,2013_62560
2014,62560,0,0,0,2014_62560
2015,62560,0,0,0,2015_62560
2017,62560,0,0,1,2017_62560
2013,62600,1,1,1,2013_62600
2014,62600,0,0,0,2014_62600
2015,62600,0,0,0,2015_62600
2016,62600,0,0,0,2016_62600
2017,62600,1,1,1,2017_62600
2016,62800,0,0,0,2016_62800
2017,62800,1,1,1,2017_62800
2013,63200,1,1,1,2013_63200
2014,63200,0,0,1,2014_63200
2015,63200,0,0,1,2015_63200
2016,63200,0,0,1,2016_63200
2017,63200,1,1,1,2017_63200
2017,63300,0,0,0,2017_63300
2013,63400,0,0,1,2013_63400
2014,63400,0,0,0,2014_63400
2015,63400,0,1,1,2015_63400
2016,63400,1,1,1,2016_63400
2017,63400,0,0,1,2017_63400
2013,63510,0,0,1,2013_63510
2016,63510,0,0,0,2016_63510
2017,63510,0,0,1,2017_63510
2013,63540,0,0,0,2013_63540
2014,63540,0,0,0,2014_63540
2015,63540,0,0,0,2015_63540
2016,63540,0,0,0,2016_63540
2013,63600,0,0,0,2013_63600
2014,63600,1,1,1,2014_63600
2015,63600,0,1,1,2015_63600
2016,63600,0,1,1,2016_63600
2017,63600,1,1,1,2017_63600
2017,63740,0,0,1,2017_63740
2013,63820,0,0,1,2013_63820
2014,63820,0,0,0,2014_63820
2015,63820,0,0,0,2015_63820
2016,63820,0,1,1,2016_63820
2017,63820,0,0,0,2017_63820
2013,64010,0,0,0,2013_64010
2014,64010,0,0,1,2014_64010
2015,64010,0,1,1,2015_64010
2016,64010,0,0,1,2016_64010
2017,64010,0,0,0,2017_64010
2013,64180,0,0,1,2013_64180
2014,64180,0,0,1,2014_64180
2015,64180,0,0,1,2015_64180
2016,64180,0,0,0,2016_64180
2017,64180,0,0,0,2017_64180
2013,64500,0,0,1,2013_64500
2014,64500,0,0,0,2014_64500
2015,64500,0,0,0,2015_64500
2016,64500,0,0,0,2016_64500
2017,64500,1,1,1,2017_64500
2013,64510,0,0,0,2013_64510
2014,64510,0,0,0,2014_64510
2015,64510,0,0,0,2015_64510
2016,64510,0,0,1,2016_64510
2017,64510,0,0,0,2017_64510
2013,64570,0,0,0,2013_64570
2014,64570,0,0,0,2014_64570
2015,64570,0,1,1,2015_64570
2016,64570,0,0,1,2016_64570
2017,64570,0,0,1,2017_64570
2015,64810,0,0,0,2015_64810
2017,64840,0,0,0,2017_64840
2013,65110,0,0,1,2013_65110
2014,65110,1,1,1,2014_65110
2015,65110,0,0,0,2015_65110
2016,65110,0,1,1,2016_65110
2017,65110,0,0,1,2017_65110
2016,65120,0,0,1,2016_65120
2017,65120,0,0,1,2017_65120
2013,65130,0,1,1,2013_65130
2014,65130,0,0,1,2014_65130
2015,65130,1,1,1,2015_65130
2016,65130,0,0,0,2016_65130
2017,65130,0,1,1,2017_65130
2013,65150,0,0,1,2013_65150
2014,65150,0,0,0,2014_65150
2015,65150,1,1,1,2015_65150
2016,65150,0,0,1,2016_65150
2017,65150,0,0,1,2017_65150
2013,65160,0,1,1,2013_65160
2014,65160,0,0,1,2014_65160
2015,65160,0,0,0,2015_65160
2016,65160,0,0,0,2016_65160
2017,65160,0,0,0,2017_65160
2013,65190,0,0,0,2013_65190
2014,65190,0,0,0,2014_65190
2015,65190,0,0,0,2015_65190
2016,65190,0,0,0,2016_65190
2017,65190,1,1,1,2017_65190
2013,66040,1,1,1,2013_66040
2014,66040,0,0,1,2014_66040
2015,66040,0,0,1,2015_66040
2016,66040,0,0,0,2016_66040
2017,66040,0,0,0,2017_66040
2013,66050,1,1,1,2013_66050
2014,66050,0,0,0,2014_66050
2015,66050,0,0,0,2015_66050
2016,66050,1,1,1,2016_66050
2017,66050,0,0,1,2017_66050
2013,66060,0,0,1,2013_66060
2014,66060,0,0,1,2014_66060
2015,66060,0,0,1,2015_66060
2016,66060,0,0,1,2016_66060
2017,66060,0,0,0,2017_66060
2013,66070,1,1,1,2013_66070
2014,66070,1,1,1,2014_66070
2015,66070,0,0,1,2015_66070
2016,66070,1,1,1,2016_66070
2017,66070,0,0,0,2017_66070
2013,66080,0,0,0,2013_66080
2014,66080,0,0,1,2014_66080
2015,66080,0,0,1,2015_66080
2016,66080,1,1,1,2016_66080
2017,66080,0,0,0,2017_66080
2013,66100,0,1,1,2013_66100
2014,66100,1,1,1,2014_66100
2015,66100,0,0,0,2015_66100
2016,66100,1,1,1,2016_66100
2017,66100,0,0,1,2017_66100
2013,66140,0,0,0,2013_66140
2014,66140,0,0,0,2014_66140
2015,66140,0,0,1,2015_66140
2016,66140,1,1,1,2016_66140
2017,66140,1,1,1,2017_66140
2013,66150,0,0,0,2013_66150
2014,66150,0,0,0,2014_66150
2015,66150,0,0,0,2015_66150
2016,66150,1,1,1,2016_66150
2017,66150,0,1,1,2017_66150
2013,67040,0,1,1,2013_67040
2014,67040,0,0,0,2014_67040
2015,67040,0,0,0,2015_67040
2016,67040,0,0,0,2016_67040
2017,67040,0,0,0,2017_67040
2013,67050,0,1,1,2013_67050
2014,67050,0,0,0,2014_67050
2015,67050,0,0,0,2015_67050
2016,67050,0,0,0,2016_67050
2017,67050,0,0,0,2017_67050
2013,67060,0,0,0,2013_67060
2014,67060,0,0,0,2014_67060
2015,67060,0,0,0,2015_67060
2016,67060,0,0,0,2016_67060
2017,67060,1,1,1,2017_67060
2013,67080,0,0,0,2013_67080
2014,67080,0,0,0,2014_67080
2015,67080,0,0,0,2015_67080
2016,67080,0,0,0,2016_67080
2017,67080,0,0,0,2017_67080
2013,67100,0,0,1,2013_67100
2014,67100,0,1,1,2014_67100
2015,67100,0,0,0,2015_67100
2016,67100,0,0,0,2016_67100
2017,67100,0,0,0,2017_67100
2013,67500,0,0,0,2013_67500
2017,67500,0,0,0,2017_67500
2013,67700,0,0,1,2013_67700
2014,67700,0,0,1,2014_67700
2015,67700,0,0,0,2015_67700
2016,67700,0,0,0,2016_67700
2017,67700,0,0,0,2017_67700
2015,67760,0,0,1,2015_67760
2014,67790,0,0,1,2014_67790
2015,67790,0,1,1,2015_67790
2016,67790,0,0,1,2016_67790
2017,67790,0,0,0,2017_67790
2014,67820,0,0,0,2014_67820
2015,67820,0,0,0,2015_67820
2015,67860,0,0,0,2015_67860
2016,67860,0,0,0,2016_67860
2017,67860,0,0,1,2017_67860
2015,67870,0,0,1,2015_67870
2016,67870,0,0,1,2016_67870
2017,67870,0,0,1,2017_67870
2013,67900,1,1,1,2013_67900
2014,67900,0,0,0,2014_67900
2015,67900,0,0,0,2015_67900
2016,67900,1,1,1,2016_67900
2017,67900,0,0,0,2017_67900
2013,68100,0,1,1,2013_68100
2014,68100,0,0,1,2014_68100
2015,68100,0,0,1,2015_68100
2016,68100,0,0,1,2016_68100
2017,68100,0,0,1,2017_68100
2017,68110,0,0,1,2017_68110
2013,68540,0,0,1,2013_68540
2014,68540,0,0,0,2014_68540
2015,68540,0,0,1,2015_68540
2016,68540,0,1,1,2016_68540
2017,68540,0,0,1,2017_68540
2013,69020,0,0,0,2013_69020
2014,69020,1,1,1,2014_69020
2015,69020,1,1,1,2015_69020
2016,69020,1,1,1,2016_69020
2017,69020,0,0,1,2017_69020
2017,69060,0,0,0,2017_69060
2016,70010,0,0,1,2016_70010
2017,70010,1,1,1,2017_70010
2016,70020,0,0,1,2016_70020
2013,70080,0,0,0,2013_70080
2014,70080,1,1,1,2014_70080
2015,70080,1,1,1,2015_70080
2016,70080,0,0,1,2016_70080
2013,70110,0,0,0,2013_70110
2014,70110,0,1,1,2014_70110
2015,70110,0,0,1,2015_70110
2016,70110,0,0,1,2016_70110
2017,70110,0,0,1,2017_70110
2013,70170,0,0,0,2013_70170
2014,70170,0,0,0,2014_70170
2015,70170,1,1,1,2015_70170
2016,70170,1,1,1,2016_70170
2017,70170,0,0,0,2017_70170
2013,70180,0,0,0,2013_70180
2014,70180,0,0,0,2014_70180
2015,70180,0,0,0,2015_70180
2016,70180,0,0,0,2016_70180
2013,70220,0,1,1,2013_70220
2014,70220,1,1,1,2014_70220
2015,70220,1,1,1,2015_70220
2016,70220,0,0,1,2016_70220
2017,70220,0,0,1,2017_70220
2013,70260,0,0,1,2013_70260
2014,70260,0,0,1,2014_70260
2015,70260,0,0,1,2015_70260
2016,70260,0,1,1,2016_70260
2017,70260,1,1,1,2017_70260
2013,70290,0,0,0,2013_70290
2014,70290,0,1,1,2014_70290
2015,70290,0,0,0,2015_70290
2016,70290,1,1,1,2016_70290
2017,70290,1,1,1,2017_70290
2015,70310,0,0,0,2015_70310
2013,70320,0,0,1,2013_70320
2014,70320,0,0,0,2014_70320
2015,70320,0,0,0,2015_70320
2016,70320,0,0,1,2016_70320
2017,70320,0,0,1,2017_70320
2013,70360,0,0,0,2013_70360
2014,70360,0,0,0,2014_70360
2015,70360,0,0,0,2015_70360
2016,70360,0,0,1,2016_70360
2017,70360,0,0,1,2017_70360
2013,70470,0,0,0,2013_70470
2014,70470,0,0,0,2014_70470
2015,70470,0,0,0,2015_70470
2016,70470,0,0,1,2016_70470
2017,70470,0,0,1,2017_70470
2013,70500,0,0,0,2013_70500
2014,70500,0,0,0,2014_70500
2015,70500,0,0,0,2015_70500
2016,70500,0,0,0,2016_70500
2017,70500,0,0,0,2017_70500
2013,70550,0,0,0,2013_70550
2014,70550,1,1,1,2014_70550
2015,70550,0,0,1,2015_70550
2016,70550,1,1,1,2016_70550
2017,70550,0,0,1,2017_70550
2013,70570,0,0,1,2013_70570
2014,70570,0,1,1,2014_70570
2015,70570,0,0,0,2015_70570
2016,70570,0,0,0,2016_70570
2017,70570,0,1,1,2017_70570
2013,70600,0,0,1,2013_70600
2014,70600,0,1,1,2014_70600
2015,70600,0,0,0,2015_70600
2016,70600,1,1,1,2016_70600
2017,70600,0,0,1,2017_70600
2013,70620,0,0,0,2013_70620
2014,70620,0,0,0,2014_70620
2015,70620,0,0,0,2015_70620
2016,70620,0,0,1,2016_70620
2017,70620,0,0,1,2017_70620
2014,70630,0,0,1,2014_70630
2015,70630,0,1,1,2015_70630
2013,70650,0,0,0,2013_70650
2014,70650,1,1,1,2014_70650
2015,70650,0,0,0,2015_70650
2016,70650,0,1,1,2016_70650
2017,70650,0,1,1,2017_70650
2013,70870,1,1,1,2013_70870
2014,70870,0,0,1,2014_70870
2015,70870,0,0,0,2015_70870
2016,70870,1,1,1,2016_70870
2017,70870,0,0,1,2017_70870
2013,70880,0,0,0,2013_70880
2014,70880,0,0,1,2014_70880
2015,70880,0,1,1,2015_70880
2016,70880,1,1,1,2016_70880
2017,70880,0,0,1,2017_70880
2013,70930,0,0,0,2013_70930
2014,70930,0,0,1,2014_70930
2015,70930,0,0,0,2015_70930
2016,70930,1,1,1,2016_70930
2017,70930,0,0,1,2017_70930
2013,71020,0,0,0,2013_71020
2014,71020,0,1,1,2014_71020
2015,71020,0,0,1,2015_71020
2016,71020,0,0,0,2016_71020
2017,71020,0,0,1,2017_71020
2013,71030,0,0,1,2013_71030
2014,71030,0,0,0,2014_71030
2015,71030,0,0,1,2015_71030
2016,71030,0,0,0,2016_71030
2017,71030,0,0,1,2017_71030
2013,71040,0,0,0,2013_71040
2014,71040,0,0,0,2014_71040
2015,71040,0,0,1,2015_71040
2016,71040,1,1,1,2016_71040
2017,71040,0,0,0,2017_71040
2013,71060,0,0,0,2013_71060
2014,71060,0,0,1,2014_71060
2015,71060,0,0,0,2015_71060
2016,71060,0,0,0,2016_71060
2017,71060,0,0,0,2017_71060
2013,71070,0,0,0,2013_71070
2014,71070,1,1,1,2014_71070
2015,71070,0,0,0,2015_71070
2016,71070,0,0,0,2016_71070
2017,71070,0,0,1,2017_71070
2013,71090,0,0,0,2013_71090
2014,71090,0,0,1,2014_71090
2015,71090,0,0,1,2015_71090
2016,71090,0,0,1,2016_71090
2017,71090,0,1,1,2017_71090
2013,71110,0,0,0,2013_71110
2014,71110,0,0,0,2014_71110
2015,71110,0,0,0,2015_71110
2016,71110,0,0,1,2016_71110
2017,71110,1,1,1,2017_71110
2013,71120,0,0,0,2013_71120
2014,71120,0,0,0,2014_71120
2015,71120,0,0,1,2015_71120
2016,71120,0,0,0,2016_71120
2017,71120,0,0,1,2017_71120
2013,71140,0,0,0,2013_71140
2014,71140,0,1,1,2014_71140
2015,71140,0,1,1,2015_71140
2016,71140,1,1,1,2016_71140
2017,71140,1,1,1,2017_71140
2013,72010,0,0,0,2013_72010
2014,72010,0,0,0,2014_72010
2015,72010,0,0,0,2015_72010
2016,72010,1,1,1,2016_72010
2017,72010,0,0,1,2017_72010
2013,72020,0,0,0,2013_72020
2014,72020,0,0,0,2014_72020
2015,72020,0,0,0,2015_72020
2016,72020,0,0,1,2016_72020
2017,72020,1,1,1,2017_72020
2013,72030,0,0,0,2013_72030
2014,72030,0,0,1,2014_72030
2015,72030,0,1,1,2015_72030
2016,72030,1,1,1,2016_72030
2017,72030,0,1,1,2017_72030
2013,72040,0,0,0,2013_72040
2014,72040,1,1,1,2014_72040
2015,72040,1,1,1,2015_72040
2013,72050,0,0,0,2013_72050
2014,72050,0,1,1,2014_72050
2015,72050,0,0,1,2015_72050
2016,72050,1,1,1,2016_72050
2017,72050,1,1,1,2017_72050
2013,72060,0,0,0,2013_72060
2014,72060,0,0,1,2014_72060
2015,72060,0,0,0,2015_72060
2016,72060,0,0,1,2016_72060
2017,72060,0,0,1,2017_72060
2013,72080,0,0,0,2013_72080
2014,72080,0,0,0,2014_72080
2015,72080,0,0,1,2015_72080
2016,72080,0,0,1,2016_72080
2017,72080,0,0,1,2017_72080
2013,73040,0,1,1,2013_73040
2014,73040,0,0,0,2014_73040
2015,73040,0,0,0,2015_73040
2016,73040,0,0,1,2016_73040
2017,73040,0,0,1,2017_73040
2013,73050,0,0,0,2013_73050
2014,73050,0,0,0,2014_73050
2015,73050,0,0,0,2015_73050
2016,73050,0,0,1,2016_73050
2017,73050,0,1,1,2017_73050
2014,73070,0,0,1,2014_73070
2015,73070,0,0,0,2015_73070
2016,73070,0,1,1,2016_73070
2013,74070,0,0,0,2013_74070
2015,74160,0,0,1,2015_74160
2016,74160,0,0,0,2016_74160
2017,74160,0,0,1,2017_74160
2013,75010,0,0,0,2013_75010
2014,75010,0,1,1,2014_75010
2015,75010,0,0,1,2015_75010
2016,75010,0,0,1,2016_75010
2017,75010,1,1,1,2017_75010
2013,75020,0,0,0,2013_75020
2014,75020,1,1,1,2014_75020
2015,75020,0,1,1,2015_75020
2016,75020,0,0,1,2016_75020
2017,75020,0,0,1,2017_75020
2013,75030,0,0,0,2013_75030
2014,75030,0,0,0,2014_75030
2015,75030,0,0,0,2015_75030
2016,75030,0,0,0,2016_75030
2017,75030,1,1,1,2017_75030
2013,75040,0,0,0,2013_75040
2014,75040,0,1,1,2014_75040
2015,75040,0,0,1,2015_75040
2016,75040,0,0,1,2016_75040
2017,75040,1,1,1,2017_75040
2013,75130,0,0,0,2013_75130
2014,75130,0,0,0,2014_75130
2015,75130,0,0,1,2015_75130
2016,75130,0,0,1,2016_75130
2017,75130,0,0,1,2017_75130
2013,75140,0,0,0,2013_75140
2014,75140,1,1,1,2014_75140
2015,75140,1,1,1,2015_75140
2016,75140,0,1,1,2016_75140
2017,75140,0,1,1,2017_75140
2013,75220,0,0,0,2013_75220
2014,75220,0,0,1,2014_75220
2015,75220,0,0,0,2015_75220
2016,75220,0,0,1,2016_75220
2017,75220,1,1,1,2017_75220
2013,75240,0,0,0,2013_75240
2014,75240,0,0,0,2014_75240
2015,75240,0,0,0,2015_75240
2016,75240,1,1,1,2016_75240
2017,75240,1,1,1,2017_75240
2013,76440,0,0,1,2013_76440
2014,76440,0,0,1,2014_76440
2015,76440,0,1,1,2015_76440
2016,76440,0,0,0,2016_76440
2017,76440,0,1,1,2017_76440
2014,77120,0,1,1,2014_77120
2015,77120,1,1,1,2015_77120
2016,77120,0,1,1,2016_77120
2017,77120,1,1,1,2017_77120
2016,77210,0,0,1,2016_77210
2017,77210,0,0,1,2017_77210
2016,77320,0,0,1,2016_77320
2017,77320,0,0,1,2017_77320
2013,77340,0,0,0,2013_77340
2014,77340,1,1,1,2014_77340
2015,77340,0,1,1,2015_77340
2016,77340,0,0,1,2016_77340
2017,77340,0,0,1,2017_77340
2015,77350,0,0,0,2015_77350
2016,77350,0,0,1,2016_77350
2017,77350,1,1,1,2017_77350
2013,77400,0,0,0,2013_77400
2014,77400,0,0,1,2014_77400
2015,77400,0,0,0,2015_77400
2016,77400,0,1,1,2016_77400
2017,77400,1,1,1,2017_77400
2013,77530,0,0,0,2013_77530
2014,77530,0,0,1,2014_77530
2015,77530,0,0,0,2015_77530
2016,77530,1,1,1,2016_77530
2017,77530,1,1,1,2017_77530
2013,78010,0,0,0,2013_78010
2014,78010,0,0,0,2014_78010
2015,78010,0,0,0,2015_78010
2016,78010,1,1,1,2016_78010
2017,78010,0,0,1,2017_78010
2013,78270,0,0,0,2013_78270
2014,78270,0,0,0,2014_78270
2015,78270,0,0,1,2015_78270
2016,78270,0,1,1,2016_78270
2017,78270,0,1,1,2017_78270
2013,78570,0,0,0,2013_78570
2014,78570,0,0,0,2014_78570
2015,78570,0,0,0,2015_78570
2016,78570,0,0,1,2016_78570
2017,78570,1,1,1,2017_78570
2013,80050,0,0,0,2013_80050
2015,80050,0,0,0,2015_80050
2016,80050,0,0,1,2016_80050
2017,80050,1,1,1,2017_80050
2014,80070,0,0,0,2014_80070
2015,80070,0,0,1,2015_80070
2016,80070,1,1,1,2016_80070
2013,80100,0,1,1,2013_80100
2014,80100,0,1,1,2014_80100
2015,80100,0,0,1,2015_80100
2016,80100,0,0,0,2016_80100
2017,80100,0,0,0,2017_80100
2016,80150,0,0,0,2016_80150
2017,80150,0,0,0,2017_80150
2013,80210,0,0,0,2013_80210
2014,80210,0,0,0,2014_80210
2015,80210,0,0,0,2015_80210
2016,80210,0,1,1,2016_80210
2017,80210,0,0,0,2017_80210
2015,80290,0,0,0,2015_80290
2016,80290,0,0,1,2016_80290
2017,80290,0,0,0,2017_80290
2013,80300,0,0,0,2013_80300
2014,80300,0,0,0,2014_80300
2015,80300,0,0,0,2015_80300
2016,80300,0,1,1,2016_80300
2017,80300,0,0,0,2017_80300
2013,80310,0,0,0,2013_80310
2014,80310,0,0,0,2014_80310
2015,80310,0,0,0,2015_80310
2016,80310,0,0,0,2016_80310
2017,80310,1,1,1,2017_80310
2013,80450,1,1,1,2013_80450
2015,80450,0,1,1,2015_80450
2016,80450,0,0,0,2016_80450
2017,80450,0,0,0,2017_80450
2013,80490,0,0,1,2013_80490
2014,80490,0,0,1,2014_80490
2015,80490,1,1,1,2015_80490
2016,80490,0,0,1,2016_80490
2017,80490,0,0,1,2017_80490
2013,80520,0,1,1,2013_80520
2014,80520,1,1,1,2014_80520
2015,80520,0,0,1,2015_80520
2016,80520,0,0,0,2016_80520
2017,80520,0,0,0,2017_80520
2013,80630,0,0,0,2013_80630
2014,80630,0,0,1,2014_80630
2015,80630,0,0,1,2015_80630
2016,80630,0,0,0,2016_80630
2017,80630,0,0,0,2017_80630
2013,80660,0,0,0,2013_80660
2014,80660,0,0,0,2014_80660
2015,80660,0,0,1,2015_80660
2016,80660,0,0,0,2016_80660
2017,80660,0,0,0,2017_80660
2013,80680,0,0,0,2013_80680
2014,80680,0,1,1,2014_80680
2015,80680,1,1,1,2015_80680
2016,80680,0,0,1,2016_80680
2017,80680,0,0,1,2017_80680
2013,80690,0,1,1,2013_80690
2014,80690,0,1,1,2014_80690
2015,80690,0,0,0,2015_80690
2016,80690,0,0,0,2016_80690
2017,80690,0,0,0,2017_80690
2013,80700,0,0,1,2013_80700
2014,80700,0,1,1,2014_80700
2015,80700,0,0,0,2015_80700
2016,80700,0,0,0,2016_80700
2017,80700,0,0,0,2017_80700
2013,80780,0,0,0,2013_80780
2014,80780,0,0,0,2014_80780
2015,80780,0,0,0,2015_80780
2016,80780,0,0,1,2016_80780
2017,80780,0,0,1,2017_80780
2013,80830,0,0,0,2013_80830
2014,80830,1,1,1,2014_80830
2015,80830,1,1,1,2015_80830
2013,80870,0,0,1,2013_80870
2014,80870,0,0,0,2014_80870
2015,80870,0,0,0,2015_80870
2016,80870,0,0,1,2016_80870
2017,80870,0,0,1,2017_80870
2016,80890,0,0,0,2016_80890
2017,80890,0,0,0,2017_80890
2015,80910,0,0,0,2015_80910
2016,80910,0,0,0,2016_80910
2017,80910,0,0,0,2017_80910
2013,80920,0,1,1,2013_80920
2013,80930,0,0,0,2013_80930
2014,80930,0,0,0,2014_80930
2015,80930,0,0,0,2015_80930
2016,80930,0,0,0,2016_80930
2017,80930,0,0,0,2017_80930
2013,81030,0,0,0,2013_81030
2014,81030,0,1,1,2014_81030
2015,81030,0,0,0,2015_81030
2016,81030,1,1,1,2016_81030
2017,81030,0,0,0,2017_81030
2013,81040,0,0,0,2013_81040
2014,81040,0,0,1,2014_81040
2015,81040,0,0,0,2015_81040
2016,81040,0,0,0,2016_81040
2017,81040,0,0,0,2017_81040
2013,81050,0,1,1,2013_81050
2014,81050,0,0,0,2014_81050
2015,81050,0,0,0,2015_81050
2016,81050,0,0,0,2016_81050
2017,81050,0,0,0,2017_81050
2013,81070,0,0,0,2013_81070
2017,81070,0,0,1,2017_81070
2013,81100,0,0,0,2013_81100
2014,81100,0,0,0,2014_81100
2015,81100,0,0,0,2015_81100
2016,81100,0,0,0,2016_81100
2017,81100,0,0,0,2017_81100
2013,82040,0,0,1,2013_82040
2014,82040,0,0,1,2014_82040
2013,82150,0,1,1,2013_82150
2014,82150,0,0,0,2014_82150
2013,82320,0,0,0,2013_82320
2014,82320,0,0,0,2014_82320
2015,82320,1,1,1,2015_82320
2016,82320,0,0,1,2016_82320
2017,82320,0,0,1,2017_82320
2013,82420,0,0,0,2013_82420
2014,82420,0,0,0,2014_82420
2015,82420,1,1,1,2015_82420
2016,82420,0,0,1,2016_82420
2017,82420,0,0,0,2017_82420
2013,82510,0,0,0,2013_82510
2014,82510,1,1,1,2014_82510
2015,82510,1,1,1,2015_82510
2016,82510,0,0,0,2016_82510
2017,82510,0,0,0,2017_82510
2013,82600,0,0,0,2013_82600
2014,82600,0,0,1,2014_82600
2015,82600,1,1,1,2015_82600
2016,82600,0,0,1,2016_82600
2017,82600,0,0,1,2017_82600
2013,83020,0,0,0,2013_83020
2014,83020,0,0,0,2014_83020
2015,83020,0,0,0,2015_83020
2016,83020,0,0,0,2016_83020
2017,83020,0,0,0,2017_83020
2016,83120,0,0,1,2016_83120
2017,83120,0,0,0,2017_83120
2013,83280,0,0,0,2013_83280
2014,83280,0,0,0,2014_83280
2015,83280,1,1,1,2015_83280
2016,83280,0,0,1,2016_83280
2017,83280,1,1,1,2017_83280
2013,83440,0,0,0,2013_83440
2015,83450,0,0,0,2015_83450
2015,83490,0,0,0,2015_83490
2016,83490,0,0,0,2016_83490
2017,83490,0,0,1,2017_83490
2013,83600,0,0,0,2013_83600
2014,83600,0,0,0,2014_83600
2015,83600,0,0,0,2015_83600
2016,83600,0,0,0,2016_83600
2017,83600,0,0,0,2017_83600
2013,84010,0,0,1,2013_84010
2014,84010,0,0,1,2014_84010
2015,84010,0,0,1,2015_84010
2016,84010,0,0,0,2016_84010
