,Unnamed: 0,year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_no_longer_eligible,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
10236,5960,2015,47562,0,0,0,1,2015_47562
10237,5677,2016,47562,0,0,1,1,2016_47562
10238,6436,2017,47562,1,0,1,1,2017_47562
10239,6704,2013,47564,0,0,0,0,2013_47564
10240,6740,2014,47564,0,0,0,0,2014_47564
10241,6351,2015,47564,0,0,0,0,2015_47564
10242,6172,2016,47564,0,0,0,1,2016_47564
10243,7357,2017,47564,1,0,1,1,2017_47564
10244,3172,2013,47567,0,0,0,1,2013_47567
10245,3628,2014,47567,0,0,1,1,2014_47567
10246,3883,2015,47567,0,0,1,1,2015_47567
10247,3626,2016,47567,0,0,0,0,2016_47567
10248,3650,2017,47567,0,0,0,0,2017_47567
10249,4039,2013,47640,0,0,0,0,2013_47640
10250,4073,2015,47640,0,0,0,1,2015_47640
10251,4740,2017,47640,0,0,0,1,2017_47640
10252,5046,2015,47666,0,0,0,1,2015_47666
10253,5425,2016,47666,0,0,0,1,2016_47666
10254,7245,2017,47666,0,0,0,1,2017_47666
10255,8349,2013,47710,0,0,1,1,2013_47710
10256,10288,2014,47710,1,0,1,1,2014_47710
10257,13050,2015,47710,0,0,0,1,2015_47710
10258,11981,2016,47710,0,0,0,0,2016_47710
10259,12633,2017,47710,0,0,0,1,2017_47710
10260,13412,2013,47712,1,0,1,1,2013_47712
10261,16256,2014,47712,0,0,0,1,2014_47712
10262,15475,2015,47712,0,0,0,0,2015_47712
10263,13597,2016,47712,0,0,0,0,2016_47712
10264,13092,2017,47712,0,0,0,0,2017_47712
10265,7030,2013,47714,0,0,0,0,2013_47714
10266,7428,2014,47714,0,0,0,0,2014_47714
10267,7372,2015,47714,0,0,0,0,2015_47714
10268,7776,2016,47714,0,0,0,1,2016_47714
10269,7969,2017,47714,0,0,0,0,2017_47714
10270,841,2013,47804,0,0,0,0,2013_47804
10271,1120,2014,47804,1,0,1,1,2014_47804
10272,1301,2015,47804,0,0,0,1,2015_47804
10273,1636,2016,47804,1,0,1,1,2016_47804
10274,1333,2017,47804,0,0,0,0,2017_47804
10275,9628,2015,47834,0,0,0,0,2015_47834
10276,8834,2016,47834,0,0,0,0,2016_47834
10277,8721,2017,47834,0,0,0,0,2017_47834
10278,1984,2013,47842,0,0,0,0,2013_47842
10279,3479,2017,47842,0,0,0,1,2017_47842
10280,5667,2016,47868,0,0,0,1,2016_47868
10281,6331,2017,47868,0,0,0,1,2017_47868
10282,14510,2015,47872,0,0,0,0,2015_47872
10283,14139,2016,47872,0,0,0,0,2016_47872
10284,14135,2017,47872,0,0,0,0,2017_47872
10285,4904,2014,47874,0,0,0,1,2014_47874
10286,5305,2015,47874,0,0,1,1,2015_47874
10287,5166,2016,47874,0,0,0,0,2016_47874
10288,4706,2017,47874,0,0,0,0,2017_47874
10289,11280,2014,47904,0,0,0,1,2014_47904
10290,12819,2015,47904,0,0,1,1,2015_47904
10291,13148,2016,47904,0,0,0,0,2016_47904
10292,12607,2017,47904,0,0,0,0,2017_47904
10293,8133,2014,47918,0,0,0,0,2014_47918
10294,9509,2015,47918,0,0,0,1,2015_47918
10295,9122,2016,47918,0,0,0,0,2016_47918
10296,8193,2017,47918,0,0,0,0,2017_47918
10297,20889,2015,47933,0,0,0,0,2015_47933
10298,21526,2016,47933,1,0,1,1,2016_47933
10299,22699,2017,47933,1,0,1,1,2017_47933
10300,10104,2016,47944,0,0,0,0,2016_47944
10301,8875,2017,47944,0,0,0,0,2017_47944
10302,7378,2013,47946,0,0,0,1,2013_47946
10303,9688,2014,47946,0,0,0,1,2014_47946
10304,10663,2015,47946,1,0,1,1,2015_47946
10305,11240,2016,47946,0,0,0,0,2016_47946
10306,11209,2017,47946,0,0,0,0,2017_47946
10307,5171,2013,47951,0,0,0,0,2013_47951
10308,6109,2014,47951,0,0,0,1,2014_47951
10309,7482,2015,47951,0,0,1,1,2015_47951
10310,8057,2016,47951,0,0,0,0,2016_47951
10311,8125,2017,47951,0,0,0,0,2017_47951
10312,8164,2013,47955,0,0,0,0,2013_47955
10313,8569,2014,47955,0,0,0,0,2014_47955
10314,24427,2017,47960,0,0,0,1,2017_47960
10315,5681,2013,47963,0,0,0,0,2013_47963
10316,6569,2014,47963,1,0,1,1,2014_47963
10317,7955,2015,47963,0,0,0,1,2015_47963
10318,8254,2016,47963,0,0,0,0,2016_47963
10319,7871,2017,47963,0,0,0,0,2017_47963
10320,9232,2013,47965,0,0,0,1,2013_47965
10321,11789,2013,47968,1,0,1,1,2013_47968
10322,17262,2016,47968,0,0,0,1,2016_47968
10323,13508,2013,47977,1,0,1,1,2013_47977
10324,15408,2014,47977,0,0,0,1,2014_47977
10325,16943,2015,47977,0,0,0,1,2015_47977
10326,17780,2016,47977,0,0,0,0,2016_47977
10327,17948,2017,47977,0,0,0,0,2017_47977
10328,17419,2013,47978,0,0,0,0,2013_47978
10329,19906,2014,47978,0,0,0,1,2014_47978
10330,20029,2015,47978,0,0,0,0,2015_47978
10331,20218,2016,47978,0,0,0,0,2016_47978
10332,20538,2017,47978,0,0,0,0,2017_47978
10333,9110,2015,47990,0,0,0,1,2015_47990
10334,12333,2013,47995,0,0,0,0,2013_47995
10335,13452,2014,47995,0,0,0,0,2014_47995
10336,14609,2015,47995,1,0,1,1,2015_47995
10337,27249,2013,48014,0,0,0,0,2013_48014
10338,28460,2014,48014,1,0,1,1,2014_48014
10339,26522,2013,48015,0,0,0,1,2013_48015
10340,26979,2014,48015,0,0,0,0,2014_48015
10341,27313,2015,48015,0,0,0,0,2015_48015
10342,27262,2016,48015,0,0,0,0,2016_48015
10343,27707,2017,48015,0,0,1,1,2017_48015
10344,22694,2013,48021,0,0,1,1,2013_48021
10345,24563,2014,48021,0,0,0,1,2014_48021
10346,25137,2015,48021,0,0,0,0,2015_48021
10347,25176,2016,48021,0,0,0,0,2016_48021
10348,24217,2017,48021,0,0,0,0,2017_48021
10349,13592,2013,48030,0,0,0,1,2013_48030
10350,15099,2014,48030,1,0,1,1,2014_48030
10351,15761,2015,48030,0,0,0,0,2015_48030
10352,16265,2016,48030,0,0,0,0,2016_48030
10353,16659,2017,48030,0,0,1,1,2017_48030
10354,36072,2013,48035,0,0,0,0,2013_48035
10355,37041,2014,48035,0,0,0,0,2014_48035
10356,37615,2015,48035,0,0,0,0,2015_48035
10357,38134,2016,48035,0,0,0,0,2016_48035
10358,38258,2017,48035,0,0,0,0,2017_48035
10359,33958,2013,48039,0,0,0,0,2013_48039
10360,34152,2014,48039,0,0,0,0,2014_48039
10361,34778,2015,48039,0,0,0,0,2015_48039
10362,34644,2016,48039,0,0,0,0,2016_48039
10363,34627,2017,48039,0,0,0,0,2017_48039
10364,30315,2013,48043,0,0,0,0,2013_48043
10365,30946,2014,48043,0,0,0,0,2014_48043
10366,31338,2015,48043,0,0,0,0,2015_48043
10367,32266,2016,48043,0,0,1,1,2016_48043
10368,31498,2017,48043,0,0,0,0,2017_48043
10369,41298,2016,48059,0,0,0,0,2016_48059
10370,17558,2013,48060,1,0,1,1,2013_48060
10371,18590,2014,48060,0,0,0,1,2014_48060
10372,18904,2015,48060,0,0,0,0,2015_48060
10373,19370,2016,48060,0,0,0,0,2016_48060
10374,19555,2017,48060,1,0,1,1,2017_48060
10375,25182,2013,48066,0,0,0,0,2013_48066
10376,26114,2014,48066,0,0,0,0,2014_48066
10377,27530,2015,48066,0,0,0,1,2015_48066
10378,28783,2016,48066,1,0,1,1,2016_48066
10379,28609,2017,48066,0,0,0,0,2017_48066
10380,33218,2014,48071,0,0,1,1,2014_48071
10381,34042,2015,48071,0,0,0,0,2015_48071
10382,34253,2016,48071,0,0,0,0,2016_48071
10383,34473,2017,48071,0,0,0,0,2017_48071
10384,12788,2013,48089,0,0,0,0,2013_48089
10385,13890,2014,48089,0,0,0,1,2014_48089
10386,14971,2015,48089,0,0,0,0,2015_48089
10387,15661,2016,48089,0,0,0,1,2016_48089
10388,15507,2017,48089,0,0,0,0,2017_48089
10389,21974,2013,48091,0,0,0,0,2013_48091
10390,22418,2014,48091,0,0,0,0,2014_48091
10391,24464,2015,48091,0,0,0,1,2015_48091
10392,25920,2016,48091,0,0,0,1,2016_48091
10393,26673,2017,48091,1,0,1,1,2017_48091
10394,31202,2013,48097,0,0,0,1,2013_48097
10395,31349,2014,48097,0,0,0,0,2014_48097
10396,32468,2015,48097,0,0,0,0,2015_48097
10397,33653,2016,48097,0,0,0,1,2016_48097
10398,33607,2017,48097,0,0,0,0,2017_48097
10399,10072,2013,48122,0,0,0,0,2013_48122
10400,12065,2014,48122,0,0,1,1,2014_48122
10401,13186,2015,48122,0,0,0,1,2015_48122
10402,12801,2016,48122,0,0,0,0,2016_48122
10403,12784,2017,48122,0,0,0,0,2017_48122
10404,18430,2013,48125,0,0,0,1,2013_48125
10405,19698,2014,48125,1,0,1,1,2014_48125
10406,20957,2015,48125,0,0,0,1,2015_48125
10407,21993,2016,48125,0,0,0,1,2016_48125
10408,23185,2017,48125,0,0,0,1,2017_48125
10409,38690,2013,48127,0,0,0,1,2013_48127
10410,39776,2014,48127,0,0,0,1,2014_48127
10411,40883,2015,48127,0,0,0,0,2015_48127
10412,27064,2013,48133,0,0,0,0,2013_48133
10413,27731,2014,48133,0,0,1,1,2014_48133
10414,29111,2015,48133,0,0,0,1,2015_48133
10415,30235,2016,48133,0,0,0,1,2016_48133
10416,30807,2017,48133,1,0,1,1,2017_48133
10417,32645,2014,48135,0,0,0,1,2014_48135
10418,33501,2015,48135,0,0,0,0,2015_48135
10419,34466,2016,48135,0,0,1,1,2016_48135
10420,35049,2017,48135,0,0,0,1,2017_48135
10421,9525,2013,48141,0,0,0,1,2013_48141
10422,9970,2014,48141,0,0,0,0,2014_48141
10423,10009,2015,48141,0,0,0,0,2015_48141
10424,11018,2016,48141,0,0,1,1,2016_48141
10425,11882,2017,48141,0,0,0,1,2017_48141
10426,16813,2013,48146,0,0,0,1,2013_48146
10427,18083,2014,48146,0,0,0,1,2014_48146
10428,18859,2015,48146,0,0,0,0,2015_48146
10429,19714,2016,48146,0,0,0,1,2016_48146
10430,20398,2017,48146,0,0,0,1,2017_48146
10431,21366,2016,48157,0,0,0,0,2016_48157
10432,28944,2013,48161,0,0,1,1,2013_48161
10433,29946,2014,48161,0,0,1,1,2014_48161
10434,30977,2015,48161,0,0,0,0,2015_48161
10435,31635,2016,48161,0,0,0,1,2016_48161
10436,31130,2017,48161,0,0,0,0,2017_48161
10437,33959,2013,48162,0,0,0,0,2013_48162
10438,33953,2014,48162,0,0,0,0,2014_48162
10439,35800,2015,48162,0,0,0,1,2015_48162
10440,36997,2016,48162,0,0,0,1,2016_48162
10441,37117,2017,48162,1,0,1,1,2017_48162
10442,23003,2013,48174,0,0,0,1,2013_48174
10443,25341,2014,48174,0,0,0,1,2014_48174
10444,26773,2015,48174,0,0,0,1,2015_48174
10445,27193,2016,48174,0,0,0,0,2016_48174
10446,27726,2017,48174,0,0,0,1,2017_48174
10447,22046,2013,48180,0,0,1,1,2013_48180
10448,23732,2014,48180,0,0,0,1,2014_48180
10449,25113,2015,48180,0,0,0,1,2015_48180
10450,25631,2016,48180,0,0,0,0,2016_48180
10451,25729,2017,48180,0,0,0,0,2017_48180
10452,22445,2013,48184,0,0,0,1,2013_48184
10453,24452,2014,48184,0,0,0,1,2014_48184
10454,25777,2015,48184,0,0,0,1,2015_48184
10455,26334,2016,48184,1,0,1,1,2016_48184
10456,26246,2017,48184,0,0,0,0,2017_48184
10457,37716,2013,48185,0,0,0,1,2013_48185
10458,38999,2014,48185,0,0,1,1,2014_48185
10459,40183,2015,48185,0,0,0,0,2015_48185
10460,41230,2016,48185,0,0,0,1,2016_48185
10461,41404,2017,48185,0,0,0,0,2017_48185
10462,30847,2013,48186,0,0,0,1,2013_48186
10463,31991,2014,48186,0,0,0,1,2014_48186
10464,32480,2015,48186,0,0,0,0,2015_48186
10465,32869,2016,48186,0,0,0,0,2016_48186
10466,33424,2017,48186,0,0,0,1,2017_48186
10467,26020,2013,48192,0,0,1,1,2013_48192
10468,26939,2014,48192,0,0,0,0,2014_48192
10469,28376,2015,48192,0,0,0,1,2015_48192
10470,29123,2016,48192,0,0,0,1,2016_48192
10471,28183,2017,48192,0,0,0,0,2017_48192
10472,30060,2013,48195,0,0,0,0,2013_48195
10473,30961,2014,48195,0,0,0,0,2014_48195
10474,32299,2015,48195,0,0,0,0,2015_48195
10475,32870,2016,48195,0,0,0,0,2016_48195
10476,32780,2017,48195,0,0,0,0,2017_48195
10477,50082,2013,48197,0,0,0,0,2013_48197
10478,50816,2014,48197,0,0,0,1,2014_48197
10479,51627,2015,48197,0,0,0,0,2015_48197
10480,52017,2016,48197,0,0,0,0,2016_48197
10481,52363,2017,48197,0,0,0,0,2017_48197
10482,26635,2013,48198,0,0,0,0,2013_48198
10483,27831,2014,48198,0,0,0,1,2014_48198
10484,29545,2015,48198,0,0,0,1,2015_48198
10485,30378,2016,48198,0,0,0,0,2016_48198
10486,32087,2017,48198,1,0,1,1,2017_48198
10487,18339,2013,48201,0,0,0,0,2013_48201
10488,17511,2014,48201,0,0,0,0,2014_48201
10489,17090,2015,48201,0,0,0,0,2015_48201
10490,17992,2016,48201,0,0,0,1,2016_48201
10491,19413,2017,48201,0,0,1,1,2017_48201
10492,4040,2013,48204,0,0,0,0,2013_48204
10493,4169,2014,48204,0,0,0,0,2014_48204
10494,4649,2015,48204,0,0,0,0,2015_48204
10495,5029,2016,48204,0,0,1,1,2016_48204
10496,5606,2017,48204,0,0,1,1,2017_48204
10497,4410,2013,48205,0,0,0,0,2013_48205
10498,4807,2014,48205,0,0,1,1,2014_48205
10499,5263,2015,48205,0,0,0,0,2015_48205
10500,5576,2016,48205,0,0,1,1,2016_48205
10501,6079,2017,48205,1,0,1,1,2017_48205
10502,5601,2013,48208,0,0,0,0,2013_48208
10503,5143,2014,48208,0,0,0,0,2014_48208
10504,5759,2015,48208,1,0,1,1,2015_48208
10505,6045,2016,48208,0,0,0,1,2016_48208
10506,7192,2017,48208,0,0,1,1,2017_48208
10507,2192,2013,48209,0,0,0,0,2013_48209
10508,2325,2014,48209,0,0,0,0,2014_48209
10509,2812,2015,48209,0,0,0,1,2015_48209
10510,3258,2016,48209,0,0,0,1,2016_48209
10511,3586,2017,48209,1,0,1,1,2017_48209
10512,3075,2013,48210,0,0,0,0,2013_48210
10513,3236,2014,48210,0,0,0,0,2014_48210
10514,3409,2015,48210,0,0,0,0,2015_48210
10515,3564,2016,48210,0,0,0,0,2016_48210
10516,4152,2017,48210,0,0,1,1,2017_48210
10517,3682,2013,48211,0,0,0,0,2013_48211
10518,3636,2014,48211,0,0,0,0,2014_48211
10519,4095,2015,48211,1,0,1,1,2015_48211
10520,3915,2016,48211,0,0,0,0,2016_48211
10521,4409,2017,48211,0,0,1,1,2017_48211
10522,4545,2013,48212,0,0,0,0,2013_48212
10523,5123,2014,48212,0,0,0,1,2014_48212
10524,5429,2015,48212,0,0,0,0,2015_48212
10525,5654,2016,48212,0,0,0,0,2016_48212
10526,6008,2017,48212,0,0,1,1,2017_48212
10527,3527,2013,48213,0,0,0,0,2013_48213
10528,3619,2014,48213,0,0,0,0,2014_48213
10529,4118,2015,48213,0,0,0,1,2015_48213
10530,4023,2016,48213,0,0,0,0,2016_48213
10531,4459,2017,48213,0,0,0,1,2017_48213
10532,6578,2013,48215,0,0,0,0,2013_48215
10533,6823,2014,48215,0,0,0,0,2014_48215
10534,7297,2015,48215,0,0,0,0,2015_48215
10535,8224,2016,48215,0,0,0,1,2016_48215
10536,9437,2017,48215,0,0,0,1,2017_48215
10537,1871,2013,48217,0,0,0,0,2013_48217
10538,2114,2014,48217,0,0,0,1,2014_48217
10539,2639,2015,48217,1,0,1,1,2015_48217
10540,2947,2016,48217,0,0,0,1,2016_48217
10541,3456,2017,48217,0,0,0,1,2017_48217
10542,6473,2013,48218,0,0,0,0,2013_48218
10543,5231,2014,48218,0,0,0,0,2014_48218
10544,4873,2015,48218,0,0,0,0,2015_48218
10545,4145,2016,48218,0,0,0,0,2016_48218
10546,4367,2017,48218,1,0,1,1,2017_48218
10547,16969,2013,48221,0,0,0,1,2013_48221
10548,18228,2014,48221,0,0,0,1,2014_48221
10549,18352,2015,48221,0,0,0,0,2015_48221
10550,18193,2016,48221,0,0,0,0,2016_48221
10551,18871,2017,48221,1,0,1,1,2017_48221
10552,10375,2013,48224,0,0,0,1,2013_48224
10553,11642,2014,48224,0,0,0,1,2014_48224
10554,12421,2015,48224,0,0,0,0,2015_48224
10555,12914,2016,48224,0,0,1,1,2016_48224
10556,13651,2017,48224,0,0,1,1,2017_48224
10557,29693,2013,48225,0,0,0,1,2013_48225
10558,30769,2014,48225,0,0,1,1,2014_48225
10559,31079,2015,48225,0,0,0,0,2015_48225
10560,31288,2016,48225,0,0,0,0,2016_48225
10561,31097,2017,48225,0,0,0,0,2017_48225
10562,5549,2013,48227,0,0,0,0,2013_48227
10563,6099,2014,48227,0,0,0,1,2014_48227
10564,7000,2015,48227,0,0,0,1,2015_48227
10565,8058,2016,48227,0,0,0,1,2016_48227
10566,8554,2017,48227,1,0,1,1,2017_48227
10567,4323,2013,48229,0,0,0,0,2013_48229
10568,3871,2014,48229,0,0,0,0,2014_48229
10569,4085,2015,48229,0,0,0,0,2015_48229
10570,4561,2016,48229,0,0,0,1,2016_48229
10571,4965,2017,48229,0,0,0,1,2017_48229
10572,3279,2013,48234,0,0,0,0,2013_48234
10573,3718,2014,48234,0,0,0,1,2014_48234
10574,4306,2015,48234,0,0,0,1,2015_48234
10575,4650,2016,48234,0,0,0,1,2016_48234
10576,4725,2017,48234,0,0,0,0,2017_48234
10577,4411,2013,48238,0,0,0,0,2013_48238
10578,4597,2014,48238,0,0,0,0,2014_48238
10579,4880,2015,48238,0,0,0,0,2015_48238
10580,5087,2016,48238,0,0,0,0,2016_48238
10581,5508,2017,48238,1,0,1,1,2017_48238
10582,28678,2013,48239,0,0,0,1,2013_48239
10583,30035,2014,48239,0,0,0,1,2014_48239
10584,31193,2015,48239,0,0,0,0,2015_48239
10585,31964,2016,48239,0,0,0,1,2016_48239
10586,32125,2017,48239,0,0,0,0,2017_48239
10587,21328,2013,48240,0,0,0,1,2013_48240
10588,23275,2014,48240,0,0,1,1,2014_48240
10589,24480,2015,48240,0,0,0,0,2015_48240
10590,25549,2016,48240,0,0,0,1,2016_48240
10591,25824,2017,48240,0,0,0,1,2017_48240
10592,40665,2015,48328,0,0,0,0,2015_48328
10593,40684,2016,48328,0,0,0,0,2016_48328
10594,41034,2017,48328,1,0,1,1,2017_48328
10595,12172,2013,48340,0,0,0,0,2013_48340
10596,13049,2014,48340,0,0,1,1,2014_48340
10597,14684,2015,48340,0,0,1,1,2015_48340
10598,15495,2016,48340,1,0,1,1,2016_48340
10599,14848,2017,48340,0,0,0,0,2017_48340
10600,21094,2013,48341,0,0,0,0,2013_48341
10601,22435,2014,48341,0,0,0,1,2014_48341
10602,23227,2015,48341,0,0,0,0,2015_48341
10603,23382,2016,48341,0,0,0,0,2016_48341
10604,22810,2017,48341,0,0,0,0,2017_48341
10605,9821,2013,48342,0,0,0,0,2013_48342
10606,10679,2014,48342,0,0,0,1,2014_48342
10607,12266,2015,48342,1,0,1,1,2015_48342
10608,13090,2016,48342,1,0,1,1,2016_48342
10609,12290,2017,48342,0,0,0,0,2017_48342
10610,27383,2013,48414,0,0,0,0,2013_48414
10611,26836,2014,48414,0,0,0,0,2014_48414
10612,27561,2015,48414,1,0,1,1,2015_48414
10613,38308,2014,48423,0,0,0,1,2014_48423
10614,39483,2015,48423,0,0,0,0,2015_48423
10615,38624,2016,48423,0,0,0,0,2016_48423
10616,37893,2017,48423,0,0,0,0,2017_48423
10617,8101,2013,48458,0,0,0,0,2013_48458
10618,8146,2014,48458,0,0,0,0,2014_48458
10619,9175,2015,48458,0,0,0,1,2015_48458
10620,9506,2016,48458,0,0,0,1,2016_48458
10621,9842,2017,48458,0,0,0,1,2017_48458
10622,35759,2013,48461,0,0,1,1,2013_48461
10623,39285,2014,48461,0,0,1,1,2014_48461
10624,32510,2013,48463,0,0,0,0,2013_48463
10625,33881,2014,48463,0,0,1,1,2014_48463
10626,33408,2015,48463,0,0,0,0,2015_48463
10627,31370,2016,48463,0,0,0,0,2016_48463
10628,30746,2017,48463,0,0,0,0,2017_48463
10629,3893,2013,48503,0,0,0,0,2013_48503
10630,4491,2014,48503,0,0,0,1,2014_48503
10631,4637,2015,48503,0,0,0,0,2015_48503
10632,4951,2016,48503,0,0,0,1,2016_48503
10633,5245,2017,48503,0,0,0,1,2017_48503
10634,1379,2013,48504,0,0,0,0,2013_48504
10635,1615,2014,48504,0,0,0,0,2014_48504
10636,1987,2015,48504,0,0,0,1,2015_48504
10637,2264,2016,48504,0,0,1,1,2016_48504
10638,2562,2017,48504,0,0,0,1,2017_48504
10639,140,2013,48505,0,0,0,0,2013_48505
10640,186,2014,48505,0,0,0,1,2014_48505
10641,243,2015,48505,0,0,1,1,2015_48505
10642,193,2016,48505,0,0,0,0,2016_48505
10643,318,2017,48505,1,0,1,1,2017_48505
10644,2902,2013,48506,0,0,0,0,2013_48506
10645,3347,2014,48506,0,0,0,0,2014_48506
10646,3767,2015,48506,1,0,1,1,2015_48506
10647,4036,2016,48506,0,0,1,1,2016_48506
10648,4533,2017,48506,0,0,1,1,2017_48506
10649,9746,2013,48507,0,0,0,0,2013_48507
10650,10552,2014,48507,0,0,0,0,2014_48507
10651,11375,2015,48507,0,0,1,1,2015_48507
10652,11923,2016,48507,1,0,1,1,2016_48507
10653,12401,2017,48507,0,0,0,1,2017_48507
10654,19832,2013,48519,1,0,1,1,2013_48519
10655,20700,2014,48519,0,0,0,0,2014_48519
10656,3069,2013,48529,0,0,0,0,2013_48529
10657,2927,2014,48529,0,0,0,0,2014_48529
10658,4015,2015,48529,0,0,0,1,2015_48529
10659,4671,2016,48529,0,0,0,1,2016_48529
10660,5669,2017,48529,0,0,0,1,2017_48529
10661,8782,2013,48604,0,0,0,1,2013_48604
10662,10292,2015,48604,0,0,0,1,2015_48604
10663,10597,2016,48604,0,0,0,0,2016_48604
10664,10223,2017,48604,0,0,0,0,2017_48604
10665,8197,2013,48612,0,0,0,0,2013_48612
10666,9836,2014,48612,0,0,0,1,2014_48612
10667,8910,2015,48612,0,0,0,0,2015_48612
10668,10132,2016,48612,0,0,0,1,2016_48612
10669,11242,2017,48612,1,0,1,1,2017_48612
10670,5934,2013,48615,0,0,1,1,2013_48615
10671,9315,2015,48615,0,0,0,1,2015_48615
10672,9765,2016,48615,1,0,1,1,2016_48615
10673,9121,2017,48615,0,0,0,0,2017_48615
10674,16708,2013,48618,0,0,0,1,2013_48618
10675,19996,2014,48618,1,0,1,1,2014_48618
10676,21789,2015,48618,0,0,0,1,2015_48618
10677,19715,2016,48618,0,0,0,0,2016_48618
10678,19322,2017,48618,0,0,0,0,2017_48618
10679,25336,2013,48628,0,0,0,0,2013_48628
10680,23960,2014,48628,0,0,0,0,2014_48628
10681,21893,2015,48628,0,0,0,0,2015_48628
10682,22937,2016,48628,0,0,1,1,2016_48628
10683,25599,2017,48628,0,0,1,1,2017_48628
10684,13940,2013,48650,1,0,1,1,2013_48650
10685,13981,2014,48650,0,0,0,0,2014_48650
10686,13698,2015,48650,0,0,0,0,2015_48650
10687,13804,2016,48650,0,0,0,0,2016_48650
10688,27238,2013,48657,0,0,0,0,2013_48657
10689,28350,2014,48657,0,0,0,0,2014_48657
10690,30064,2015,48657,1,0,1,1,2015_48657
10691,31042,2016,48657,0,0,1,1,2016_48657
10692,31924,2017,48657,0,0,0,1,2017_48657
10693,6962,2013,48708,0,0,0,0,2013_48708
10694,8204,2014,48708,0,0,1,1,2014_48708
10695,8618,2015,48708,0,0,0,1,2015_48708
10696,9353,2016,48708,0,0,0,1,2016_48708
10697,9571,2017,48708,0,0,0,1,2017_48708
10698,7264,2015,48801,0,0,0,0,2015_48801
10699,7488,2016,48801,0,0,0,0,2016_48801
10700,8439,2017,48801,0,0,0,1,2017_48801
10701,21428,2013,48809,0,0,0,1,2013_48809
10702,22449,2014,48809,1,0,1,1,2014_48809
10703,20598,2015,48809,0,0,0,0,2015_48809
10704,20330,2016,48809,0,0,0,0,2016_48809
10705,20650,2017,48809,0,0,0,0,2017_48809
10706,5881,2013,48811,0,0,0,1,2013_48811
10707,8824,2014,48811,0,0,0,1,2014_48811
10708,10813,2015,48811,0,0,0,1,2015_48811
10709,11311,2016,48811,0,0,1,1,2016_48811
10710,10129,2017,48811,0,0,0,0,2017_48811
10711,26946,2016,48815,0,0,0,1,2016_48815
10712,21515,2013,48817,0,0,0,1,2013_48817
10713,17497,2014,48817,0,0,0,0,2014_48817
10714,15837,2015,48817,0,0,0,0,2015_48817
10715,16216,2016,48817,0,0,0,1,2016_48817
10716,17232,2017,48817,0,0,1,1,2017_48817
10717,5197,2013,48829,0,0,0,1,2013_48829
10718,8134,2014,48829,1,0,1,1,2014_48829
10719,7944,2015,48829,0,0,0,0,2015_48829
10720,6914,2016,48829,0,0,0,0,2016_48829
10721,5120,2017,48829,0,0,0,0,2017_48829
10722,19397,2015,48831,0,0,0,1,2015_48831
10723,19800,2016,48831,0,0,0,1,2016_48831
10724,19881,2017,48831,0,0,0,0,2017_48831
10725,14720,2013,48834,0,0,0,1,2013_48834
10726,15713,2014,48834,0,0,0,0,2014_48834
10727,14939,2015,48834,0,0,0,0,2015_48834
10728,15795,2016,48834,0,0,0,1,2016_48834
10729,16956,2017,48834,0,0,0,1,2017_48834
10730,16892,2013,48838,0,0,0,1,2013_48838
10731,19509,2014,48838,0,0,0,1,2014_48838
10732,21178,2015,48838,0,0,1,1,2015_48838
10733,22073,2016,48838,0,0,1,1,2016_48838
10734,21556,2017,48838,0,0,0,0,2017_48838
10735,17571,2013,48846,0,0,1,1,2013_48846
10736,18061,2014,48846,0,0,0,0,2014_48846
10737,18316,2015,48846,0,0,0,0,2015_48846
10738,19030,2016,48846,1,0,1,1,2016_48846
10739,18906,2017,48846,0,0,0,0,2017_48846
10740,21809,2013,48849,0,0,1,1,2013_48849
10741,22402,2014,48849,0,0,0,0,2014_48849
10742,23203,2015,48849,0,0,0,1,2015_48849
10743,25331,2016,48849,0,0,1,1,2016_48849
10744,26759,2017,48849,0,0,0,1,2017_48849
10745,7609,2013,48850,0,0,0,1,2013_48850
10746,8936,2014,48850,0,0,1,1,2014_48850
10747,8773,2015,48850,0,0,0,0,2015_48850
10748,8903,2016,48850,1,0,1,1,2016_48850
10749,9483,2017,48850,0,0,0,1,2017_48850
10750,23110,2014,48861,0,0,0,1,2014_48861
10751,27335,2016,48867,0,0,0,0,2016_48867
10752,25890,2017,48867,0,0,0,0,2017_48867
10753,36421,2013,48872,0,0,0,1,2013_48872
10754,37473,2014,48872,0,0,1,1,2014_48872
10755,4879,2013,48880,0,0,0,1,2013_48880
10756,5535,2014,48880,0,0,1,1,2014_48880
10757,6660,2015,48880,1,0,1,1,2015_48880
10758,6751,2016,48880,0,0,0,0,2016_48880
10759,6956,2017,48880,0,0,0,0,2017_48880
10760,8685,2013,48886,0,0,0,0,2013_48886
10761,8616,2014,48886,0,0,0,0,2014_48886
10762,8533,2015,48886,0,0,0,0,2015_48886
10763,7360,2016,48886,0,0,0,0,2016_48886
10764,6734,2017,48886,0,0,0,0,2017_48886
10765,9044,2013,48888,0,0,0,0,2013_48888
10766,9862,2014,48888,0,0,1,1,2014_48888
10767,11843,2015,48888,1,0,1,1,2015_48888
10768,12360,2016,48888,1,0,1,1,2016_48888
10769,12090,2017,48888,0,0,0,0,2017_48888
10770,5643,2013,48891,0,0,0,0,2013_48891
